ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
2588,https://dxi4wb638ujep.cloudfront.net/1/k/t/s/tsghzoasifk.png,Morris Moore,Moore,Inazuma Eleven GO: Light / Shadow,Bond,DF,Forest,Ancient Darkness,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
2589,https://dxi4wb638ujep.cloudfront.net/1/k/c/e/ceraexmwlsm.png,Jet Onyx,Onyx,Inazuma Eleven GO: Light / Shadow,Justice,DF,Wind,Ancient Darkness,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
2590,https://dxi4wb638ujep.cloudfront.net/1/k/e/l/elwcwo06gqm.png,Cole Ebony,Ebony,Inazuma Eleven GO: Light / Shadow,Breach,DF,Fire,Ancient Darkness,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2591,https://dxi4wb638ujep.cloudfront.net/1/k/v/n/vnn9dxsanzk.png,Blake Obscura,Obscura,Inazuma Eleven GO: Light / Shadow,Rough Play,DF,Forest,Ancient Darkness,114,121,119,142,149,124,166,935,Middle School,Grade 8,Male,Player
2592,https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pieiosni45u.png,Shady Shwartz,Shwartz,Inazuma Eleven GO: Light / Shadow,Tension,MF,Mountain,Ancient Darkness,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2593,https://dxi4wb638ujep.cloudfront.net/1/k/-/k/-k1pjtbyvk8.png,Goth Grimshaw,Grimshaw,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Ancient Darkness,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2594,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgkxsecqy1u.png,Duff Dooley,Dooley,Inazuma Eleven GO: Light / Shadow,Justice,MF,Mountain,Ancient Darkness,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
2595,https://dxi4wb638ujep.cloudfront.net/1/k/7/i/7i7q_hkqfg8.png,Tynan Crowe,Crowe,Inazuma Eleven GO: Light / Shadow,Tension,MF,Forest,Ancient Darkness,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2596,https://dxi4wb638ujep.cloudfront.net/1/k/v/g/vggdlgtj-qc.png,Tezcat,Tezcat,Inazuma Eleven GO: Light / Shadow,Breach,FW,Forest,Ancient Darkness,169,161,147,123,119,119,130,968,Middle School,Grade 7,Male,Player
2597,https://dxi4wb638ujep.cloudfront.net/1/k/k/i/kir8iflztz0.png,Yang,Yang,Inazuma Eleven GO: Light / Shadow,Justice,FW,Mountain,Ancient Darkness,166,158,142,119,113,113,126,937,Middle School,Grade 7,Male,Player
2598,https://dxi4wb638ujep.cloudfront.net/1/k/u/z/uzm8omoc9n8.png,Pinkus Mountbatten,Pink,Inazuma Eleven GO: Light / Shadow,Tension,MF,Mountain,Team Zero,135,158,159,119,113,113,141,938,Elder,-,Male,Player
2599,https://dxi4wb638ujep.cloudfront.net/1/k/o/c/ocfj7rdkihm.png,Flint Charcoal,Charcoal,Inazuma Eleven GO: Light / Shadow,Justice,MF,Fire,Team Zero,135,156,158,116,113,113,140,931,Adult,-,Male,Player
2600,https://dxi4wb638ujep.cloudfront.net/1/k/_/0/_00owu7wl0k.png,Glaucous Gull,Gull,Inazuma Eleven GO: Light / Shadow,Bond,FW,Wind,Team Zero,165,156,142,116,113,113,124,929,Adult,-,Male,Player
2601,https://dxi4wb638ujep.cloudfront.net/1/k/9/v/9vz043pcgyk.png,Ashley Silverwood,Silverwood,Inazuma Eleven GO: Light / Shadow,Rough Play,DF,Forest,Team Zero,120,123,127,135,142,123,155,925,Adult,-,Female,Player
2602,https://dxi4wb638ujep.cloudfront.net/1/k/m/9/m9cvvipmnbm.png,Gus Martin,Martin,Inazuma Eleven GO: Light / Shadow,Breach,DF,Forest,Team Zero,121,127,128,138,145,124,156,939,Adult,-,Male,Player
2603,https://dxi4wb638ujep.cloudfront.net/1/k/s/s/sshggv6u4h8.png,Cinereous Slate,Slate,Inazuma Eleven GO: Light / Shadow,Bond,GK,Mountain,Team Zero,117,128,120,135,141,145,128,914,Adult,-,Male,Player
2604,https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hfxy12ymgvm.png,Damien Blackloch,Damien,Inazuma Eleven GO: Light / Shadow,Rough Play,FW,Wind,Demon's Horn,166,158,142,119,113,113,126,937,Middle School,Grade 7,Male,Player
2605,https://dxi4wb638ujep.cloudfront.net/1/k/q/t/qtatyj-crck.png,Xavier Shotwell,Sandy,Inazuma Eleven GO: Light / Shadow,Bond,GK,Forest,Southern Claw,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2606,https://dxi4wb638ujep.cloudfront.net/1/k/w/c/wcjmlulue8u.png,Crimson Wiseman,Shifty,Inazuma Eleven GO: Light / Shadow,Bond,DF,Wind,Southern Claw,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2607,https://dxi4wb638ujep.cloudfront.net/1/k/b/q/bqshmrtuzp8.png,Linden Haregrove,Lindy,Inazuma Eleven GO: Light / Shadow,Justice,DF,Forest,Southern Claw,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
2608,https://dxi4wb638ujep.cloudfront.net/1/k/d/l/dlvbiy_c2j8.png,Jared Dapplegrey,Dapple,Inazuma Eleven GO: Light / Shadow,Justice,DF,Fire,Southern Claw,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2609,https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yjk6lnz4b6u.png,Keith Wellington,Welly,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Wind,Southern Claw,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
2610,https://dxi4wb638ujep.cloudfront.net/1/k/s/m/smhp2qswuak.png,Cirrus Whisp,Whisp,Inazuma Eleven GO: Light / Shadow,Justice,MF,Forest,Southern Claw,141,152,149,123,124,113,135,937,Middle School,Grade 7,Male,Player
2611,https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jk2ubvkkdpm.png,Gamal Everlast,Everlast,Inazuma Eleven GO: Light / Shadow,Tension,MF,Fire,Southern Claw,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2612,https://dxi4wb638ujep.cloudfront.net/1/k/x/o/xoj2qijokwk.png,Sandy Dryhill,Dryhill,Inazuma Eleven GO: Light / Shadow,Breach,MF,Mountain,Southern Claw,140,152,147,121,123,113,135,931,Middle School,Grade 9,Male,Player
2613,https://dxi4wb638ujep.cloudfront.net/1/k/m/m/mm4xhdvsjlm.png,Dryden Zephyr,Zephyr,Inazuma Eleven GO: Light / Shadow,Justice,MF,Mountain,Southern Claw,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2614,https://dxi4wb638ujep.cloudfront.net/1/k/i/o/iojadcmbojs.png,Solomon Roundhay,Rounders,Inazuma Eleven GO: Light / Shadow,Breach,FW,Wind,Southern Claw,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
2615,https://dxi4wb638ujep.cloudfront.net/1/k/5/m/5ms7wjahf6e.png,Harry Dwind,Dwind,Inazuma Eleven GO: Light / Shadow,Rough Play,FW,Forest,Southern Claw,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
2616,https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjxoj-1pwa0.png,Brutus Nastion,Nastion,Inazuma Eleven GO: Light / Shadow,Counter-attack,GK,Fire,Northern Fang,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
2617,https://dxi4wb638ujep.cloudfront.net/1/k/o/h/ohavobttdpc.png,Linder Loper,Loper,Inazuma Eleven GO: Light / Shadow,Breach,DF,Forest,Northern Fang,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
2618,https://dxi4wb638ujep.cloudfront.net/1/k/q/a/qahzgyb_yvc.png,Jude Osbourne,Osbourne,Inazuma Eleven GO: Light / Shadow,Justice,DF,Wind,Northern Fang,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2619,https://dxi4wb638ujep.cloudfront.net/1/k/b/o/bo2snnnf1c0.png,Locke Saflowe,Saflowe,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Fire,Northern Fang,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
2620,https://dxi4wb638ujep.cloudfront.net/1/k/7/h/7hvne6sna8e.png,Nate Gobby,Gobby,Inazuma Eleven GO: Light / Shadow,Breach,DF,Forest,Northern Fang,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2621,https://dxi4wb638ujep.cloudfront.net/1/k/k/v/kvkgzf03tps.png,Reggie Alldark,Alldark,Inazuma Eleven GO: Light / Shadow,Counter-attack,MF,Fire,Northern Fang,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2622,https://dxi4wb638ujep.cloudfront.net/1/k/-/f/-fbeci3vkwe.png,Bill Froger,Froger,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Northern Fang,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2623,https://dxi4wb638ujep.cloudfront.net/1/k/p/t/ptq_v3rvnds.png,Romeo Fitzroy,Fitzroy,Inazuma Eleven GO: Light / Shadow,Justice,MF,Mountain,Northern Fang,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2624,https://dxi4wb638ujep.cloudfront.net/1/k/z/t/zt8umyilmqc.png,Caesar Lionheart,Lionheart,Inazuma Eleven GO: Light / Shadow,Breach,MF,Forest,Northern Fang,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2625,https://dxi4wb638ujep.cloudfront.net/1/k/c/7/c7nphneflj0.png,Stan Roller,Roller,Inazuma Eleven GO: Light / Shadow,Breach,FW,Wind,Northern Fang,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
2626,https://dxi4wb638ujep.cloudfront.net/1/k/i/u/iuu6yqxx-de.png,Bracknell Forge,Forge,Inazuma Eleven GO: Light / Shadow,Justice,FW,Mountain,Northern Fang,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2627,https://dxi4wb638ujep.cloudfront.net/1/k/8/l/8lrgrisbdys.png,Vivian Doosley,Doosley,Inazuma Eleven GO: Light / Shadow,Counter-attack,GK,Fire,Inazuma Kids FC,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
2628,https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ckivcvnjo4c.png,Sean Muller,Muller,Inazuma Eleven GO: Light / Shadow,Bond,DF,Mountain,Inazuma Kids FC,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2629,https://dxi4wb638ujep.cloudfront.net/1/k/t/i/ti50vqbzfl0.png,Abe Roof,Roof,Inazuma Eleven GO: Light / Shadow,Breach,DF,Forest,Inazuma Kids FC,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2630,https://dxi4wb638ujep.cloudfront.net/1/k/v/d/vd-obztfan0.png,Buck Tucker,Tucker,Inazuma Eleven GO: Light / Shadow,Bond,DF,Wind,Inazuma Kids FC,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
2631,https://dxi4wb638ujep.cloudfront.net/1/k/e/r/erpjsm1lt-c.png,Edward Headwood,Headwood,Inazuma Eleven GO: Light / Shadow,Tension,DF,Forest,Inazuma Kids FC,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
2632,https://dxi4wb638ujep.cloudfront.net/1/k/-/e/-es8_ratyes.png,Ricky Shea,Shea,Inazuma Eleven GO: Light / Shadow,Tension,MF,Fire,Inazuma Kids FC,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2633,https://dxi4wb638ujep.cloudfront.net/1/k/p/s/psddsumx1te.png,Felix Higgins,Higgins,Inazuma Eleven GO: Light / Shadow,Counter-attack,MF,Forest,Inazuma Kids FC,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2634,https://dxi4wb638ujep.cloudfront.net/1/k/7/g/7gifjjl1sss.png,Warren Cool,Cool,Inazuma Eleven GO: Light / Shadow,Tension,FW,Fire,Inazuma Kids FC,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
2635,https://dxi4wb638ujep.cloudfront.net/1/k/k/u/kutkocdp_he.png,Keeley Hall,Hall,Inazuma Eleven GO: Light / Shadow,Breach,MF,Mountain,Inazuma Kids FC,135,156,158,116,113,113,140,931,Middle School,Grade 7,Female,Player
2636,https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgipudkgenk.png,Walt Riverside,Riverside,Inazuma Eleven GO: Light / Shadow,Tension,MF,Wind,Inazuma Kids FC,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2637,https://dxi4wb638ujep.cloudfront.net/1/k/v/u/vu5i5is8z-m.png,Elizabeth Buble,Buble,Inazuma Eleven GO: Light / Shadow,Breach,FW,Fire,Inazuma Kids FC,165,156,142,116,113,113,124,929,Middle School,Grade 7,Female,Player
2638,https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1ba9q_z0ge8.png,Titch Allhare,Allhare,Inazuma Eleven GO: Light / Shadow,Justice,GK,Forest,Inazuma Kids FC,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
2639,https://dxi4wb638ujep.cloudfront.net/1/k/e/p/eprcha_ortu.png,Puck Fishley,Fishley,Inazuma Eleven GO: Light / Shadow,Tension,DF,Mountain,Inazuma Kids FC,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2640,https://dxi4wb638ujep.cloudfront.net/1/k/g/i/gisapztiuru.png,Reed Maind,Maind,Inazuma Eleven GO: Light / Shadow,Bond,MF,Mountain,Inazuma Kids FC,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2641,https://dxi4wb638ujep.cloudfront.net/1/k/3/g/3gdhemlydy8.png,Jacqueline Rabbit,Rabbit,Inazuma Eleven GO: Light / Shadow,Counter-attack,FW,Forest,Inazuma Kids FC,165,156,142,116,113,113,124,929,Middle School,Grade 7,Female,Player
2642,https://dxi4wb638ujep.cloudfront.net/1/k/x/p/xp-ux7-q24m.png,Bert Trapper,Trapper,Inazuma Eleven GO: Light / Shadow,Bond,DF,Wind,Inazuma Kids FC,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
2643,https://dxi4wb638ujep.cloudfront.net/1/k/m/m/mmlfvr44nnk.png,Steve Grim,Steve,Inazuma Eleven GO: Light / Shadow,Counter-attack,MF,Wind,Inazuma Kids FC,144,155,151,126,126,116,138,956,Adult,-,Male,Manager
2644,https://dxi4wb638ujep.cloudfront.net/1/k/s/j/sjoq82nw4tu.png,Millie Moonlight,Millie,Inazuma Eleven GO: Light / Shadow,Tension,FW,Forest,Inazuma Kids FC,166,158,142,119,113,113,126,937,College,-,Female,Coach
2645,https://dxi4wb638ujep.cloudfront.net/1/k/j/v/jvnrm0ifi48.png,Chuck Pumpkins,Pumpkins,Inazuma Eleven GO: Light / Shadow,Rough Play,GK,Mountain,Golden Oldies,117,128,120,135,141,145,128,914,Adult,-,Male,Player
2646,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paue1pxxxym.png,Scott Banyan,Banyan,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Forest,Golden Oldies,121,127,128,138,145,124,156,939,Adult,-,Male,Player
2647,https://dxi4wb638ujep.cloudfront.net/1/k/y/o/yof_ywxt6rk.png,Filbert Chestnut,Chestnut,Inazuma Eleven GO: Light / Shadow,Rough Play,DF,Fire,Golden Oldies,114,119,116,142,148,121,165,925,Adult,-,Male,Player
2648,https://dxi4wb638ujep.cloudfront.net/1/k/a/j/ajyj2pjb_tk.png,Gadish Oldman,Oldman,Inazuma Eleven GO: Light / Shadow,Justice,DF,Mountain,Golden Oldies,114,119,116,142,148,121,165,925,Elder,-,Male,Player
2649,https://dxi4wb638ujep.cloudfront.net/1/k/r/h/rhpcbwf7sem.png,Autumn Leaf,Leaf,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Forest,Golden Oldies,120,123,127,135,142,123,155,925,Adult,-,Female,Player
2650,https://dxi4wb638ujep.cloudfront.net/1/k/l/o/lok3itwzn-8.png,Skeeter Hawk,Hawk,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Golden Oldies,140,152,147,121,123,113,135,931,Adult,-,Male,Player
2651,https://dxi4wb638ujep.cloudfront.net/1/k/6/m/6m7wlswjknu.png,Hal Löwén,Löwén,Inazuma Eleven GO: Light / Shadow,Tension,MF,Mountain,Golden Oldies,140,152,147,121,123,113,135,931,Adult,-,Male,Player
2652,https://dxi4wb638ujep.cloudfront.net/1/k/o/m/omeoufvrty8.png,Jacko Lantern,Lantern,Inazuma Eleven GO: Light / Shadow,Breach,MF,Fire,Golden Oldies,135,156,158,116,113,113,140,931,Adult,-,Male,Player
2653,https://dxi4wb638ujep.cloudfront.net/1/k/_/k/_k1v5gzrabu.png,Guy-Jean Harvestman,Guy-Jean,Inazuma Eleven GO: Light / Shadow,Justice,MF,Wind,Golden Oldies,135,156,158,116,113,113,140,931,Adult,-,Male,Player
2654,https://dxi4wb638ujep.cloudfront.net/1/k/r/m/rmuijh6yht0.png,Bobine Apples,Bobine,Inazuma Eleven GO: Light / Shadow,Justice,FW,Wind,Golden Oldies,165,156,142,116,113,113,124,929,Adult,-,Female,Player
2655,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkfdoecimec.png,Sibylle Equinox,Equinox,Inazuma Eleven GO: Light / Shadow,Breach,FW,Forest,Golden Oldies,155,151,137,121,119,112,134,929,High School,-,Female,Player
2656,https://dxi4wb638ujep.cloudfront.net/1/k/h/p/hp5wumlbrne.png,Silvia Woods,Silvia,Inazuma Eleven GO: Light / Shadow,Counter-attack,GK,Mountain,Golden Oldies,117,128,120,135,141,145,128,914,Adult,-,Female,Manager
2657,https://dxi4wb638ujep.cloudfront.net/1/k/c/l/cl_mlax9dhk.png,Clem Attish,Attish,Inazuma Eleven GO: Light / Shadow,Counter-attack,GK,Wind,Ivy Selective,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2658,https://dxi4wb638ujep.cloudfront.net/1/k/8/k/8kct2de12bu.png,Tyrian Purpel,Purpel,Inazuma Eleven GO: Light / Shadow,Tension,MF,Wind,Ivy Selective,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2659,https://dxi4wb638ujep.cloudfront.net/1/k/n/i/nitybiipby8.png,Pike Pollack,Pollack,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Wind,Ivy Selective,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
2660,https://dxi4wb638ujep.cloudfront.net/1/k/p/d/pdqu17wje08.png,Martin Blando,Blando,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Wind,Ivy Selective,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
2661,https://dxi4wb638ujep.cloudfront.net/1/k/-/r/-rbpyewzzhu.png,Keane Gardner,Gardner,Inazuma Eleven GO: Light / Shadow,Justice,DF,Wind,Ivy Selective,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2662,https://dxi4wb638ujep.cloudfront.net/1/k/e/e/ee46lzjrgnk.png,Shaun Bonce,Bonce,Inazuma Eleven GO: Light / Shadow,Counter-attack,MF,Wind,Ivy Selective,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2663,https://dxi4wb638ujep.cloudfront.net/1/k/v/s/vsjbmmfrrum.png,Penn Minim,Minim,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Ivy Selective,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2664,https://dxi4wb638ujep.cloudfront.net/1/k/b/g/bg2dxrgjmrk.png,Brook Bold,Bold,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Ivy Selective,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2665,https://dxi4wb638ujep.cloudfront.net/1/k/q/u/quhi6ugzhym.png,Francis Tuffnot,Tuffnot,Inazuma Eleven GO: Light / Shadow,Breach,DF,Wind,Ivy Selective,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2666,https://dxi4wb638ujep.cloudfront.net/1/k/e/g/egcvgvp6a0s.png,Joshua Bleak,Bleak,Inazuma Eleven GO: Light / Shadow,Rough Play,FW,Wind,Ivy Selective,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
2667,https://dxi4wb638ujep.cloudfront.net/1/k/1/u/1utonqpathe.png,Hayden Whyrl,Whyrl,Inazuma Eleven GO: Light / Shadow,Breach,FW,Wind,Ivy Selective,156,152,138,123,120,113,135,937,Middle School,Grade 8,Male,Player
2668,https://dxi4wb638ujep.cloudfront.net/1/k/v/b/vbo7e36iyn0.png,Matt Durer,Durer,Inazuma Eleven GO: Light / Shadow,Bond,GK,Wind,Ivy Selective,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
2669,https://dxi4wb638ujep.cloudfront.net/1/k/k/p/kp_azicy1uc.png,Nixon Earlnight,Earlnight,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Wind,Ivy Selective,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2670,https://dxi4wb638ujep.cloudfront.net/1/k/m/i/mi4gdroewsc.png,Jack Balance,Balance,Inazuma Eleven GO: Light / Shadow,Breach,MF,Wind,Ivy Selective,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2671,https://dxi4wb638ujep.cloudfront.net/1/k/x/g/xgjnwuokdh0.png,Skylar Lepton,Lepton,Inazuma Eleven GO: Light / Shadow,Breach,DF,Wind,Ivy Selective,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
2672,https://dxi4wb638ujep.cloudfront.net/1/k/3/p/3pqsjzdsobe.png,Tarquin Orchards,Orchards,Inazuma Eleven GO: Light / Shadow,Counter-attack,FW,Wind,Ivy Selective,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2673,https://dxi4wb638ujep.cloudfront.net/1/k/u/o/uov2svfc9ru.png,Arion Sherwind,Arion,Inazuma Eleven GO: Light / Shadow,Bond,MF,Wind,Sub Character,140,161,162,123,119,119,145,969,Child,-,Male,Player
2674,https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eoahtgovnru.png,Spotter,Spotter,Inazuma Eleven GO: Light / Shadow,Bond,MF,Mountain,Sub Character,138,159,159,119,117,117,144,953,Elder,-,Male,Player
2675,https://dxi4wb638ujep.cloudfront.net/1/k/u/p/ups4-dkf2yc.png,Charley Horse,Charley,Inazuma Eleven GO: Light / Shadow,Breach,DF,Mountain,Sub Character,121,126,128,138,144,124,156,937,Middle School,Grade 8,Male,Player
2676,https://dxi4wb638ujep.cloudfront.net/1/k/l/n/lndztis_br0.png,Chester Horse Sr,Horse Sr,Inazuma Eleven GO: Light / Shadow,Bond,GK,Mountain,Sub Character,119,130,123,133,144,152,131,932,Adult,-,Male,Player
2677,https://dxi4wb638ujep.cloudfront.net/1/k/b/9/b97_mipfdgs.png,Othello Go,Go,Inazuma Eleven GO: Light / Shadow,Rough Play,FW,Wind,Sub Character,156,152,138,123,120,113,135,937,Adult,-,Male,Player
2678,https://dxi4wb638ujep.cloudfront.net/1/k/q/3/q3-7fz-65-k.png,Janison Veteran,Veteran,Inazuma Eleven GO: Light / Shadow,Bond,GK,Fire,Sub Character,121,133,124,138,145,148,131,940,Adult,-,Male,Player
2679,https://dxi4wb638ujep.cloudfront.net/1/k/w/u/wurkqeypzec.png,Nelly Evans,Nelly,Inazuma Eleven GO: Light / Shadow,Breach,FW,Fire,Sub Character,165,156,142,116,113,113,124,929,Adult,-,Female,Player
2680,https://dxi4wb638ujep.cloudfront.net/1/k/f/i/fi-sa_z3ule.png,Camellia Travis,Cammy,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Forest,Sub Character,117,121,119,145,149,124,166,941,Adult,-,Female,Player
2681,https://dxi4wb638ujep.cloudfront.net/1/k/o/h/ohmdbyquilk.png,William Glass,Glass,Inazuma Eleven GO: Light / Shadow,Counter-attack,FW,Forest,Sub Character,158,155,140,126,121,116,138,954,Adult,-,Male,Player
2682,https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hfpaymyaunm.png,Aquilina Schiller,Aquilina,Inazuma Eleven GO: Light / Shadow,Counter-attack,FW,Forest,Sub Character,166,159,145,119,117,117,128,951,Adult,-,Female,Player
2683,https://dxi4wb638ujep.cloudfront.net/1/k/5/r/5rxybedzoi8.png,Seymour Hillman,Hillman,Inazuma Eleven GO: Light / Shadow,Bond,GK,Mountain,Sub Character,121,133,124,134,145,152,131,940,Adult,-,Male,Player
2684,https://dxi4wb638ujep.cloudfront.net/1/k/0/g/0gpnta_nd4s.png,Percival Travis,Percival,Inazuma Eleven GO: Light / Shadow,Justice,MF,Forest,Raimon First Squad,138,159,159,119,117,117,144,953,Adult,-,Male,Manager
2685,https://dxi4wb638ujep.cloudfront.net/1/k/k/y/kyhlyiplm9u.png,Sonny Raimon,Sonny,Inazuma Eleven GO: Light / Shadow,Tension,FW,Mountain,Sub Character,166,159,145,119,117,117,128,951,Adult,-,Male,Player
2686,https://dxi4wb638ujep.cloudfront.net/1/k/i/5/i5a5277jj7u.png,Frank Wintersea,Wintersea,Inazuma Eleven GO: Light / Shadow,Bond,DF,Wind,Sub Character,121,126,128,138,144,124,156,937,Adult,-,Male,Player
2687,https://dxi4wb638ujep.cloudfront.net/1/k/o/i/oi_eyewabss.png,Faythe Heeler,Faythe,Inazuma Eleven GO: Light / Shadow,Counter-attack,DF,Wind,Sub Character,114,121,119,142,149,124,166,935,Middle School,Grade 9,Female,Player
2688,https://dxi4wb638ujep.cloudfront.net/1/k/9/r/9rjjxiimzne.png,Julia Blaze,Julia,Inazuma Eleven GO: Light / Shadow,Breach,MF,Fire,Sub Character,138,159,159,119,117,117,144,953,High School,-,Female,Player
2689,https://dxi4wb638ujep.cloudfront.net/1/k/d/e/desox8ppge0.png,Nathan Swift,Swift,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Justice,DF,Wind,Unknown,126,131,133,142,147,127,159,965,Adult,-,Male,Player
